crsdept,crsno,crssec,ExamCode,ExamDesc,ExamStart,ExamEnd,BlindID
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,08722506
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,12589674
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,14751846
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,16220313
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,16475451
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,17839460
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,18473283
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,18903262
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,22858531
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,28584153
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,29433551
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,29611225
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,31023885
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,37040751
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,39572332
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,44496549
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,45039422
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,49731354
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,53787115
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,58555304
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,59756164
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,60699574
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,65895358
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,66042405
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,66149695
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,67006484
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,67421473
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,68378844
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,68426430
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,69700417
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,73495729
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,73716579
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,74441556
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,75013920
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,75265734
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,75417276
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,77167917
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,77358514
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,78591341
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,78981469
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,85416572
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,86678689
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,87165357
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,89086863
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,91665316
E81,231S,01,18,XVIII,12/20/2016 1:00 PM,12/20/2016 3:00 PM,97722711
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,03111508
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,05421243
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,11511274
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,19006518
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,19840803
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,20142802
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,20389548
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,21253160
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,22983894
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,28584153
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,29002336
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,32391463
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,35366107
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,35431206
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,35990915
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,36882592
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,37301339
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,39390805
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,39775135
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,51070375
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,53447189
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,58102135
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,62665107
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,64766917
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,66192504
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,66199731
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,69112546
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,69149476
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,69179828
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,69263889
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,69510256
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,72184395
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,75172817
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,75417276
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,78981469
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,80459641
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,87769573
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,91153365
E81,260M,01,14,XIV,12/19/2016 3:30 PM,12/19/2016 5:30 PM,93872219
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,00667997
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,03289453
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,10322705
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,10354008
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,11271273
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,12560906
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,20389548
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,23288344
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,33722495
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,33826116
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,35062977
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,38475294
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,38936114
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,41545758
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,43991340
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,48803597
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,49768583
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,51001225
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,56256506
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,56717783
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,59956440
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,61416311
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,65207756
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,66042405
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,66199731
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,68511751
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,71782890
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,73821137
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,74365789
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,77110872
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,81961598
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,91984112
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,92345497
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,93120926
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,93531428
E81,332S,01,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,97171280
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,00372921
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,07019427
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,08722506
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,20605583
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,20957744
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,21573330
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,22556718
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,23470764
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,23498548
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,26605396
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,26854505
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,26868381
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,27997018
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,28332772
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,29018380
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,29385576
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,30616088
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,30961308
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,31023885
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,34398027
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,35431206
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,35741606
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,37040751
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,37663850
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,39948064
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,41992661
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,43168573
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,43906519
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,44130818
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,44680420
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,45133771
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,46215376
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,47225536
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,49338560
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,54298382
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,55976493
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,56034031
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,58548547
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,60699574
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,61924535
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,62307710
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,66667725
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,66772398
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,68490474
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,69679686
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,70378577
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,73583309
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,75013920
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,75273258
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,77201231
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,77602371
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,78808407
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,78981469
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,79720900
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,82449487
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,82794523
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,93284328
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,96810261
E81,332S,02,94,XCIV,12/17/2016 1:00 PM,12/17/2016 3:00 PM,96959559
E81,341T,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,06599431
E81,341T,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,08756907
E81,341T,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,27247080
E81,341T,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,36882592
E81,341T,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,41631507
E81,341T,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,43906519
E81,341T,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,44436825
E81,341T,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,49768583
E81,341T,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,81040770
E81,341T,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,81272773
E81,341T,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,89086863
E81,341T,01,12,XII,12/19/2016 10:30 AM,12/19/2016 12:30 PM,90616395
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,00131468
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,03851264
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,04875074
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,05421243
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,06599431
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,07912923
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,07929468
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,08220425
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,10354008
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,11511274
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,19840803
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,20238003
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,20389548
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,23991919
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,27331215
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,36986471
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,37040751
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,39390805
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,40789499
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,42221594
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,42783599
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,43186616
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,44436825
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,44680420
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,45033772
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,52313280
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,55723943
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,58102135
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,61416311
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,66042405
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,69534133
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,72224436
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,72348272
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,75172817
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,77110872
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,77195208
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,83801490
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,83841001
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,83974436
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,85950332
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,86550396
E81,361S,01,10,X,12/16/2016 6:00 PM,12/16/2016 8:00 PM,95392305
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,11271273
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,18297548
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,19255762
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,23368170
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,36986471
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,46847017
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,47113712
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,47294163
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,56146555
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,61726561
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,65461571
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,74495278
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,77110872
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,80346846
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,85973917
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,86781064
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,91562572
E81,362M,01,13,XIII,12/19/2016 1:00 PM,12/19/2016 3:00 PM,95905783
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,00118128
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,00751003
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,04886663
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,07929468
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,08761710
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,09643842
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,12256443
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,13466894
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,14520957
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,19255762
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,19972779
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,23991919
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,24572272
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,25753572
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,26382543
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,33492456
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,36088268
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,46187530
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,47113712
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,54727283
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56006360
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56045809
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56055807
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56065821
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56090081
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56095883
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56096364
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56099823
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56106504
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56176439
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56176556
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56179874
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56186358
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56200083
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56256557
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56267521
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56269824
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56290254
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,56300257
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,58548547
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,66009742
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,66055815
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,66089693
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,66169669
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,66172510
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,66185816
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,66199682
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,66202469
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,66409862
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,67431543
E81,417T,01,20,XX,12/20/2016 6:00 PM,12/20/2016 8:00 PM,68061157
